"SDL100014";"40";"ASUS PRO BP1AD - 0490";"6800000";"10";"1";"pcasus1_200x300.jpg";"pcasus1_200x300.jpg";"<p>Small Form Factor (SFF)</p>

<p>Intel&reg; H81 4GB (1x4GB)</p>

<p>500GB  (7,200 Rpm)</p>

<p>DOS</p>";"pckomputer"
"SDL100015";"40";"ASUSPRO BM1AE-I74790343F";"13900000";"10";"1";"asuspro-bm1ae-i74790343f_200x300.jpg";"asuspro-bm1ae-i74790343f_200x300.jpg";"<p>Intel&reg; Core&trade; i7-4790 Processor (8M Cache, up to 4.00 GHz)</p>

<p>4GB DDR3</p>

<p>1TB  HDD</p>

<p>DVD&plusmn;RW</p>

<p>NVidia GT720 2G DDR3 Graphics</p>

<p>Monitor ASUS LED 18.5&rdquo;</p>

<p>DOS</p>";"pckomputer"
"SDL100016";"45";"Notebook Acer Aspire E5-411G-C9TH";"4495000";"10";"1";"acer-aspire-e5-411g-c9th-(hitam)_200x300.jpg";"acer-aspire-e5-411g-c9th-(hitam)_200x300.jpg";"<p>Intel Celeron N2840</p>

<p>RAM 2GB DDR3</p>

<p>500GB HDD</p>

<p>DVD&plusmn;RW</p>

<p>WiFi</p>

<p>Bluetooth</p>

<p>VGA Nvidia GeForce 820M 2GB</p>

<p>Camera</p>

<p>14"" WXGA</p>

<p>Non OS</p>";"notebook"
"SDL100020";"45";"ACER Aspire E5-471 NX.MNBSN.001 - Red";"5550000";"10";"1";"acer-aspire-e5-471-nx.mnbsn.001---red_140x140.jpg";"acer-aspire-e5-471-nx.mnbsn.001---red_140x140.jpg";"<p>Intel Celeron N2840</p>

<p>RAM 2GB DDR3</p>

<p>500GB HDD</p>

<p>DVD&plusmn;RW</p>

<p>WiFi</p>

<p>Bluetooth</p>

<p>VGA Nvidia GeForce 820M 2GB</p>

<p>Camera</p>

<p>14"" WXGA</p>

<p>Non OS</p>";"notebook"
"SDL100018";"45";"ACER Aspire AZC-602 DQ.SUCSN.001 All-in-One";"5499000";"10";"1";"acer-aspire-azc-602-all-in-one_140x140.jpg";"acer-aspire-azc-602-all-in-one_140x140.jpg";"<p>Intel Celeron N2840</p>

<p>RAM 2GB DDR3</p>

<p>500GB HDD</p>

<p>DVD&plusmn;RW</p>

<p>WiFi</p>

<p>Bluetooth</p>

<p>VGA Nvidia GeForce 820M 2GB</p>

<p>Camera</p>

<p>14"" WXGA</p>

<p>Non OS</p>";"notebook"
"SDL100030";"48";"DELL Inspiron 14 3458 IRIS I5 With 2GB VRAM";"7450000";"10";"1";"dell22_200x300.jpg";"dell22_200x300.jpg";"<p>Inspiron 3458 5th Generation Intel(R) Core(TM) i5-5200U processor (3M  Cache, up to 2.7GHz) 4GB 1 DIMM (4GB x1) DDR3L 1600Mhz 500GB 5400RPM  Hard Drive</p>";"notebook"
"SDL100031";"48";"Dell Latitude E6440 i7-4610M 7Pro";"21300000";"10";"1";"dell1018_200x300.jpg";"dell1018_200x300.jpg";"<p>Intel&reg; Core&trade; i7-4610M Processor (3.0GHz up to 3.7GHz, 4M cache)<br /> 8GB (2x4GB) 1600MHz DDR31TB (5.400 Rpm) Solid State Hybrid Drive</p>";"notebook"
"SDL100032";"48";"DELL XPS 15 (Core i7-4712HQ) Ultrabook";"28200000";"10";"1";"dell1882_200x300.jpg";"dell1882_200x300.jpg";"<p>Intel Core i7-4712HQ,</p>

<p>16GB DDR3L,</p>

<p>1TB HDD + 32GB SSD,</p>

<p>VGA Nvidia GeForce  GT750M 2GB,</p>

<p>WiFi,</p>

<p>Bluetooth,</p>

<p>Camera,</p>

<p>15.6""QHD+,</p>

<p>Win 8.1 SL</p>";"notebook"
"SDL100033";"49";"FUJITSU LifeBook AH544V-4712MQ - White";"10300000";"10";"1";"fujitsu-lifebook-ah544v-4712mq---white_140x140.jpg";"fujitsu-lifebook-ah544v-4712mq---white_140x140.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100034";"49";"FUJITSU LifeBook AH544V-4210M - Black";"8450000";"10";"1";"fujitsu-lifebook-ah544v-4210m---black_140x140.jpg";"fujitsu-lifebook-ah544v-4210m---black_140x140.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100035";"49";"FUJITSU LifeBook AH544V-4210M - White";"8450000";"10";"1";"fujitsu-lifebook-ah544v-4210m---white_140x140.jpg";"fujitsu-lifebook-ah544v-4210m---white_140x140.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100036";"49";"FUJITSU LifeBook UH554-4200U - Black";"11100000";"10";"1";"fujitsu-lifebook-uh554-4200u---black_140x140.jpg";"fujitsu-lifebook-uh554-4200u---black_140x140.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100037";"50";"HP 240 G3 i5-4210U";"7150000";"10";"1";"hp296_200x300.jpg";"hp296_200x300.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100038";"50";"HP 240 G3 i5-5200U";"7200000";"10";"1";"hp296_200x300.jpg";"hp296_200x300.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100039";"50";"HP 240 G4 - i5-6200 ";"7400000";"10";"1";"hp453_200x300.jpg";"hp453_200x300.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100040";"50";"HP 240 G4 - i5-6200 Win 10";"9400000";"10";"1";"hp453_200x300.jpg";"hp453_200x300.jpg";"<p>Intel Core i5-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100041";"51";"Lenovo B4070-59426094";"5400000";"10";"1";"lenovo128_140x140.jpg";"lenovo128_140x140.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100042";"51";"LENOVO IdeaPad B40-30-0545";"4160000";"10";"1";"lenovo6_140x140.jpg";"lenovo6_140x140.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100043";"51";"LENOVO ThinkPad T430u (2439-L8A) + 32GB";"19145000";"10";"1";"lenovo43_200x300.jpg";"lenovo43_200x300.jpg";"<p>Intel Core i7 3520M ,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>Gigabit Ethernet,</p>

<p>WiFi,</p>

<p>Bluetooth,</p>

<p>Nvidia Optimus NVS5400,</p>

<p>Camera,</p>

<p>14"" WXGA,</p>

<p>Windows 7  Professional - 64bit</p>";"notebook"
"SDL100044";"51";"LENOVO ThinkPad Yoga FIF Ultrabook";"17685000";"10";"1";"lenovo24_140x140.jpg";"lenovo24_140x140.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100045";"52";"APPLE MacBook Pro MJLQ2 Silver";"29500000";"10";"1";"apple-macbook-pro-mjlq2-silver_200x300.jpg";"apple-macbook-pro-mjlq2-silver_200x300.jpg";"<p>Intel Core i7-2.2Ghz Turbo 3.4Ghz,</p>

<p>RAM 16GB,</p>

<p>HDD 256GB SSD,</p>

<p>VGA Intel Iris Pro,</p>

<p>Screen 15.6""  Retina Display,</p>

<p>OS X Yosemite</p>";"notebook"
"SDL100046";"52";"Apple Macbook Pro Touch Bar MLVP 2";"27500000";"10";"1";"13-inch-macbook-pro-with-touch-bar-mlh42id-a_200x300.jpg";"13-inch-macbook-pro-with-touch-bar-mlh42id-a_200x300.jpg";"<p>Intel Core i7-2.2Ghz Turbo 3.4Ghz,</p>

<p>RAM 16GB,</p>

<p>HDD 256GB SSD,</p>

<p>VGA Intel Iris Pro,</p>

<p>Screen 15.6""  Retina Display,</p>

<p>OS X Yosemite</p>";"notebook"
"SDL100047";"52";"APPLE MacBook Pro with Retina Display [MF839ID/A]";"19750000";"10";"1";"apple-macbook-pro-retina-13-retina-display-mf839-8gb-intel-13-silver-0508-6561632-1_200x300.jpg";"apple-macbook-pro-retina-13-retina-display-mf839-8gb-intel-13-silver-0508-6561632-1_200x300.jpg";"<p>Intel Core i5-2.2Ghz Turbo 3.4Ghz,</p>

<p>RAM 8GB,</p>

<p>HDD 256GB SSD,</p>

<p>VGA Intel Iris Pro,</p>

<p>Screen 15.6""  Retina Display,</p>

<p>OS X Yosemite</p>";"notebook"
"SDL100048";"52";"Apple New Macbook Pro MNQF2 2016";"31200000";"10";"1";"13-inch-macbook-pro-with-touch-bar-mlh-12-id-a_200x300.jpg";"13-inch-macbook-pro-with-touch-bar-mlh-12-id-a_200x300.jpg";"<p>Touchbar + Touch ID/13inch/ Core i5 2.9 GHz/ 8GB/ Intel Iris 550/ 512GB</p>";"notebook"
"SDL100049";"53";"MSI Notebook GP60 2PE Leopard Pro - Black";"11850000";"10";"1";"msi-notebook-gp60-2pe-leopard-pro---black_140x140.jpg";"msi-notebook-gp60-2pe-leopard-pro---black_140x140.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100050";"53";"MSI Notebook GT72 2QE Dominator Pro - Black";"41500000";"5";"1";"msi-notebook-gt72-2qe-dominator-pro---black_140x140.jpg";"msi-notebook-gt72-2qe-dominator-pro---black_140x140.jpg";"<p>Intel Core i7-5005U,</p>

<p>16GB DDR3,</p>

<p>1TB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100051";"53";"MSI Notebook GT70 2PC Dominator - Black ";"25990000";"5";"1";"msi-notebook-gt70-2pc-dominator---black_140x140.jpg";"msi-notebook-gt70-2pc-dominator---black_140x140.jpg";"<p>Intel Core i7-5005U,</p>

<p>16GB DDR3,</p>

<p>1TB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100052";"53";"MSI Notebook GS70 2QE Stealth Pro - Red";"31500000";"5";"1";"msi-notebook-gs70-2qe-stealth-pro---red_140x140.jpg";"msi-notebook-gs70-2qe-stealth-pro---red_140x140.jpg";"<p>Intel Core i7-5005U,</p>

<p>16GB DDR3,</p>

<p>1TB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100053";"55";"TOSHIBA Portege Z930-2022U";"19648000";"5";"1";"tosibha6_140x140.jpg";"tosibha6_140x140.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100054";"55";"TOSHIBA Satelite C50-B202E";"5950000";"5";"1";"tosibha3_140x140.jpg";"tosibha3_140x140.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100055";"55";"TOSHIBA Satellite NB10-AS100 ";"6120000";"5";"1";"tosibha1_140x140.jpg";"tosibha1_140x140.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100056";"55";"TOSHIBA Satellite L40-AS102XG";"7240000";"5";"1";"tosibha4_140x140.jpg";"tosibha4_140x140.jpg";"<p>Intel Core i3-5005U,</p>

<p>4GB DDR3,</p>

<p>500GB HDD,</p>

<p>DVDRW,</p>

<p>VGA Nvidia GeForce 920 2GB,</p>

<p>14"" HD,</p>

<p>Win 7 Pro 64bit</p>";"notebook"
"SDL100057";"56";"Dell E Series E1913 19inch";"1950000";"5";"1";"dell42_180x180.jpg";"dell42_180x180.jpg";;"accesories"
"SDL100058";"56";"Dell E Series E1913S 19""";"21615000";"5";"1";"dell29_180x180.jpg";"dell29_180x180.jpg";;"accesories"
"SDL100059";"56";"Dell E Series E1914H 18.5inch";"16375000";"5";"1";"dell35_180x180.jpg";"dell35_180x180.jpg";;"accesories"
"SDL100060";"56";"DELL Monitor LED S2440L";"3799000";"5";"1";"dell966_180x180.jpg";"dell966_180x180.jpg";;"accesories"
"SDL100061";"57";"LG 22MP65HQ LED IPS Monitor";"2000000";"5";"1";"lg3_180x180.jpg";"lg3_180x180.jpg";;"accesories"
